id,title,authors,fandoms,rating,warnings,category,completion,date,relationships,characters,freeforms,summary,language,words,chapters,comments,kudos,bookmarks,hits
19157491,99 balões vermelhos,NorthoftheNorth,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,No category,Work in Progress,10 Jun 2019,[],"['America (Hetalia)', 'Canada (Hetalia)']",[],"Mathew vive em um mundo onde tudo anormal é morto. Com seus olhos roxos, ele é definitivamente considerado anormal. Perdido sem ninguém para ajudá-lo, tudo o que ele tem é uma coisa mantê-lo vivo; ou, em vez disso, mais como 100 coisas.",Português europeu,594,1/?,,,,6
19069387,Proud,DamonPikachu,['Eurovision Song Contest RPF'],General Audiences,No Archive Warnings Apply,F/M,Complete Work,02 Jun 2019,['Conan Osíris/Katerine Duska'],"['Conan Osíris', 'Katerine Duska']","['Fluffy', 'Fear', 'Feelings', 'Pride', 'Katerine is such a sweetie', 'Conan is supportive']","O primeiro encontro deles foi calmo. O dia da semifinal foi intenso. Nem tudo corre como queremos, mas a vida dá-nos algumas certezas.",Português europeu,"1,270",1/1,,5,,52
19043542,"Papá, posso ver?",SkyeVanParkerErotica,['Papá/Baby'],Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,31 May 2019,['Pai/Filha Daddy/Daughter'],[],"['Papa', 'daddy - Freeform', 'Portuguese', 'Sex', 'incesto', 'Incest', 'Sexo', 'Erotica', 'Portugal - Freeform', 'Erotismo', 'Sexual', 'Brazil', 'Bar']","Um pai e uma filha conversam num bar acerca da relação que têm desde cedo, uma relação pouco vulgar que toca na linha da sexualidade, do desejo e do proibido.",Português europeu,"2,326",1/1,,10,,699
19006180,Magia sussurrando,NorthoftheNorth,['Hetalia: Axis Powers'],Teen And Up Audiences,No Archive Warnings Apply,M/M,Work in Progress,28 May 2019,"['Canada/Prussia (Hetalia)', 'Canada/England (Hetalia)']","['Canada (Hetalia)', 'England (Hetalia)', 'Prussia (Hetalia)', 'Kumajirou (Hetalia)']",['Magic'],"Se você pode controlar as pessoas com a sua voz, mas você não pode controlar esse poder... Não é mais uma maldição do que um poder?",Português europeu,502,1/?,,,,26
18980836,Sempre,sadmarchhare,['Great Gatsby - F. Scott Fitzgerald'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,27 May 2019,['Nick Carraway/Jay Gatsby'],[],"['First Kiss', 'Idiots in Love', 'Implied/Referenced Homophobia', 'Primeiro Beijo', 'idiotas apaixonados', 'homofobia']","Durante todo este tempo Gatsby tinha estado a tentar ganhar os afetos de Daisy com planos grandes e elaborados. Todo este tempo ele tinha desperdiçado. Todo este tempo ele tinha estado a apaixonar-se loucamente pelo seu melhor amigo, pelo seu braço direito em durante todos estes esquemas sem sequer se aperceber. Não foi até ele estar afundado até ao pescoço nos seus sentimentos que se apercebeu que estava apaixonado pelo Nick Carraway. If you speak english please support the original work 💖",Português europeu,"1,344",1/1,,1,,127
18935071,Vanished,DamonPikachu,['Eurovision Song Contest RPF'],General Audiences,No Archive Warnings Apply,Gen,Complete Work,23 May 2019,[],"['Conan Osíris', 'Katerine Duska', 'Kate Miller-Heidke', 'Miki Núñez', 'Leonora Jepsen', 'Bilal Hassani', 'Joci Pápai', 'Ester Peony - Character', 'Alessandro Mahmoud (Mahmood)']",[],O desaparecimento repentino dos seus colegas leva um pequeno grupo de artistas a revirar Tel Aviv para os encontrar! Terão sucesso?,Português europeu,"2,926",1/1,1,8,,74
18898921,Os Maias: Twitter,sadmarchhare,['Os Maias | The Maias - Eça de Queiroz'],Not Rated,No Archive Warnings Apply,M/M,Work in Progress,29 May 2019,['João da Ega/Carlos da Maia'],"['Os Maias (ensemble)', 'Carlos da Maia', 'João da Ega', 'Craft - Character', 'Dâmaso Salcede', 'Afonso da Maia', 'Alencar', 'Condessa de Gouvarinho', 'Maria Eduarda']","['Twitter', 'Alternate Universe', 'Ega está apaixonado fr', 'basicamente shitpost', 'não é 100 porcento leal ao livro', 'mas vou fazer o meu melhor']",E se os personagens n'Os Mais tivessem twitter?,Português europeu,335,2/?,2,40,,288
18719089,Na Escuridão do Cinema,sadmarchhare,"['Great Gatsby - F. Scott Fitzgerald', 'The Great Gatsby (2013)', 'The Great Gatsby (1974)']",Not Rated,No Archive Warnings Apply,M/M,Complete Work,05 May 2019,['Nick Carraway/Jay Gatsby'],"['Nick Carraway', 'Jay Gatsby']","['Beijos no cinema', 'Fluff', 'Gatsby não consegue ficar com as mãos para si próprio']","Quando Jay o convidou para irem ao cinema naquele dia, Nick pensou que fosse para eles terem um tipo de encontro secreto e para que eles podessem ver aquele novo filme de que toda a gente andava a falar; não para que eles se podessem beijar sorrateiramente pedindo a deus que ninguém se virasse para trás e os visse. If you speak english don't forget to support the original work! 💞",Português europeu,483,1/1,2,3,,97
18698551,Pacote de Eleitores dos Prémios Hugo 2019: Archive of Our Own (AO3) (O Nosso Próprio Arquivo),OTW_Translation,['Meta - Fandom'],General Audiences,No Archive Warnings Apply,No category,Complete Work,06 May 2019,[],[],"['Prêmios Hugo', 'Sobre o AO3']","Este ano, o Archive of Our Own - AO3 (O Nosso Próprio Arquivo) foi nomeado para um Prémio Hugo para Melhor Trabalho Relacionado! É um feito espantoso e estamos muito contentes por os eleitores dos Hugo terem reconhecido o incrível trabalho colaborativo do AO3. Aqui está alguma informação sobre o AO3, incluindo as suas origens, algumas características principais e a equipa que faz com que tudo isto seja possível. Podem ainda consultar o PDF resplandescente que enviámos para o pacote dos Hugo 2019!",Português europeu,"1,785",1/1,,17,,57
18480457,"Ler ""A admissão"" noutro mundo",RiaMarSool,['Nowhere Boys (TV)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,15 Apr 2019,['Felix Ferne/Jake Riles'],"['Jake Riles', 'Sarah Riles', 'Gary Riles', 'Felix Ferne', 'Oscar Ferne', ""Ellen O'Donnell"", 'Mia (Nowhere Boys)', 'Sam Conte', 'Andy Lau']",['E mais uns quantos'],Sarah Bates não pode deixar de pensar no rapaz que apareceu em sua casa...,Português europeu,"2,826",1/1,,10,,309
18475852,"Ler ""A admissão""",RiaMarSool,['Nowhere Boys (TV)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,15 Apr 2019,['Felix Ferne/Jake Riles'],"['Sarah Riles', 'Sam Conte', 'Viv Lau', ""Ellen O'Donnell"", 'Felix Ferne', 'Jake Riles', 'Phoebe Hartley', 'Gary Riles', 'Andy Lau', 'Oscar Ferne']",['E mais alguns'],"Enquanto procura pelo seu filho, Sarah encontra repostas em alguns papéis estranhos.",Português europeu,"3,033",1/1,2,12,1,247
18468325,A admissão,RiaMarSool,['Nowhere Boys (TV)'],Not Rated,Choose Not To Use Archive Warnings,M/M,Complete Work,14 Apr 2019,['Felix Ferne/Jake Riles'],"['Jake Riles', 'Felix Ferne']",['Boys In Love'],"Numa noite, Jake não consegue dormir e sai da cabana para pensar na sua vida.",Português europeu,"1,491",1/1,4,13,,221
18433736,"Começo de algo novo, beijos no recreio",sadmarchhare,['Manhã Submersa - Vergílio Ferreira'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,11 Apr 2019,['Gama/António Lopes'],"['Gama', 'António Lopes']","['Tooth-Rotting Fluff', 'Uma pequena fic fofinha']","Gama têm algo a dizer a António o que será? Bem estou a ler este livro para literatura e não conseguia deixar de notar a forma como ele fala de Gama pareceu-me um pouco suspeita 👀 Mas bem se estão aqui porque se perderam á procura de resumos da manhã submersa então huhh leiam isto na mesma, está 100% no livro confiem em mim :)",Português europeu,501,1/1,,1,,16
18370352,É Uma Cidade Tranquila,sadmarchhare,['Os Maias | The Maias - Eça de Queiroz'],Not Rated,Major Character Death,M/M,Complete Work,06 Apr 2019,['João da Ega/Carlos da Maia'],"['João da Ega', 'Carlos da Maia']","['Suicide', 'Angst', 'Bittersweet Ending', 'Já leram os Maias ou só resumos']","E se Carlos cometesse o mesmo erro do pai? Um bocadinho baseado em ""It's Quiet Uptown"" do musical Hamilton",Português europeu,"1,055",1/1,5,12,,142
18339860,Sonhos...,MollysMogli,"['Harry Potter - J. K. Rowling', 'Dark-Hunter Series - Sherrilyn Kenyon']",Explicit,Choose Not To Use Archive Warnings,F/M,Complete Work,03 Apr 2019,['Luna Lovegood/Harry Potter'],"['Harry Potter', 'Luna Lovegood']",[],,Português europeu,526,1/1,,5,,653
18339767,Memórias Fragmentadas,sadmarchhare,['Romeo And Juliet - Shakespeare'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,03 Apr 2019,"['Mercutio/Benvolio Montague', 'Mercúcio/Benvólio Montéquio']","['Mercutio (Romeo and Juliet)', 'Benvolio Montague', 'Benvólio Montéquio', 'Mercúcio']","['Alternate Universe - Modern Setting', 'Alternate Universe - Reincarnation', 'reincarnação', 'Tempos Modernos']","Um cemitério, dois adolescentes e uma perseguição selvagem alimentada por rumores e pelo subconsciente alcançam uma vida que já foi vivida. Isto é uma tradução o link do original estará nas notas 💘",Português europeu,"1,346",1/1,2,5,,45
18282437,A sério?,sadmarchhare,['Os Maias | The Maias - Eça de Queiroz'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,29 Mar 2019,['João da Ega/Carlos da Maia'],"['João da Ega', 'Carlos Eduardo da Maia']","['Confissões', 'Bissexualidade', 'soft hours', 'Friends to Lovers', 'Já leram os Maias ou só resumos']",Ao que parece Carlos tem algo a dizer a Ega e vice versa. Depois desta noite a amizade dos dois está prestas a melhorar. Boa sorte nos exames para quem acabou aqui quando andava á procura de resumos d'Os Maias.,Português europeu,863,1/1,8,33,,232
18260411,"Aquela música, que tu costumavas cantar comigo",sadmarchhare,['SEVENTEEN (Band)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,27 Mar 2019,['Boo Seungkwan/Lee Seokmin | DK'],"['Boo Seungkwan', 'Lee Seokmin | DK', 'Lee Chan | Dino', 'Chwe Hansol | Vernon']","['Alternate Universe - High School', 'melhores amigos para inimigos para namorados', 'minor chansol', 'Translation']","Desde que o Seungkwan se conseguia lembrar, ele sempre, sempre, conseguia o que queria. (Esta fic é uma tradução a original está linkada nas notas 💕)",Português europeu,"2,838",1/1,2,3,,58
18245723,Todas as pequenas coisas,sadmarchhare,['아는 형님 | Knowing Bros | Ask Us Anything'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,26 Mar 2019,['Kim Heechul/Min Kyunghoon'],"['Kim Heechul', 'Min Kyunghoon']","['Slice of Life', 'Domestic Fluff', 'Translation', 'Versão portuguesa de: All the small things', 'Please support the original work']","Esta fanfic é uma tradução, o original esta linkado nas notas 💕 ""Tu não podes vir até aqui amanhã? Estou exausto e-"" ""Hyung"" ele suavizou, virando-se para o poder fitar. ""Tu estás muito nervoso, não irias dormir de qualquer maneira, não importa se eu estou aqui ou não. Apenas... deixa-me cuidar de ti, mh? Eu odeio ver-te assim."" ""Eu estaria perdido sem ti"", Heechul finalmente desistiu, sentando-se no sofá. ""Eu sei, é por isso que tu não te podes livrar de mim assim tão facilmente"", Kyunghoon riu",Português europeu,"1,227",1/1,,6,,153
18114041,O pastor da noite,NorthoftheNorth,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,No category,Complete Work,14 Mar 2019,[],"['Canada (Hetalia)', 'Russia (Hetalia)']",[],"Eles são tão horríveis que se diz que ocasionalmente um humano morrerá ao testemunhar um. Mathew encontra um na floresta, e enquanto ele não morre, que não é a única surpresa na loja para ele.",Português europeu,241,1/1,,,,18
18113303,Tornar-se louco,NorthoftheNorth,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,No category,Complete Work,14 Mar 2019,[],['Canada (Hetalia)'],[],"Mathew poderia vê-lo fora do canto de seu olho novamente. Pareceria loucura para qualquer outra pessoa, mas se fosse imaginação... Eles tinham acontecido muitas vezes para ele para descontar-lo ainda novamente.",Português europeu,378,1/1,,,,15
18112931,Numeração destino,NorthoftheNorth,['Hetalia: Axis Powers'],General Audiences,No Archive Warnings Apply,No category,Work in Progress,14 Mar 2019,[],"['Canada (Hetalia)', 'Prussia (Hetalia)', 'France (Hetalia)']",[],"Mathew é um adolescente nascido com a capacidade de ver números acima da cabeça das pessoas dizendo como eles são perigosos, e na puberdade começa a ficar flashes no passado daquelas pessoas sobre por que eles são tão perigosos. A nova transferência na escola, um albino, é um 10, e que preocupa Mathew é o quão perto ele parece estar tentando chegar a ele.",Português europeu,659,1/?,,,,15
18110861,Amor De Perdição,sadmarchhare,['Amor De Perdição (Livro)'],Not Rated,No Archive Warnings Apply,M/M,Complete Work,14 Mar 2019,['Simão Botelho/Baltasar Coitinho'],"['Simão Botelho', 'Baltasar Coutinho']","['Crack Treated Seriously', 'Forbidden Love', 'Shout out to my portuguese literature students', 'Leiam o livro', 'Não leiam só resumos', 'Beijos aos estudantes de literatura portuguesa']",Afinal a Teresa não era quem o coração de Simão realmente queria...,Português europeu,347,1/1,4,12,,112
18081338,Oneshort - Memórias,VihVoloch,['Eldarya (Video Game)'],Teen And Up Audiences,Major Character Death,F/M,Complete Work,12 Mar 2019,['Erika/Ezarel'],"['Ezarel (Eldarya)', 'Nevra (Eldarya)', 'Guardian (Eldarya)', 'Oraculo (Eldarya)']","['spoiler - Freeform', 'episodio23', 'episodio24', 'teorias', 'spoilerescrito', 'eldaryaspoilers']","Oneshort de Eldarya, baseado no final do episódio 23 e teorias do começo do episódio 24.",Português europeu,"1,678",1/1,,4,,211
17875865,Espera lá! O Natsu é quem?,NatsuFullbusterDragneell,['Fairy Tail'],Explicit,"Graphic Depictions Of Violence, Rape/Non-Con","F/M, M/M, F/F",Work in Progress,10 May 2023,"['Natsu Dragneel/Gray Fullbuster', 'Mavis Vermillion/Zeref', 'Igneel (Fairy Tail)/Original Character(s)', 'Levy McGarden/Gajeel Redfox', 'Laxus Dreyar/Freed Justine', 'Rogue Cheney/Sting Eucliffe', 'Chelia Blendy/Wendy Marvell', 'Juvia Lockser/Lyon Vastia', 'Jellal Fernandes/Erza Scarlet', 'Cana Alberona/Lucy Heartfilia']","['Natsu Dragneel', 'Gray Fullbuster', 'Zeref (Fairy Tail)', 'Mavis Vermillion', 'Igneel (Fairy Tail)', 'Jellal Fernandes', 'Erza Scarlet', 'Juvia Lockser', 'Lucy Heartfilia', 'Laxus Dreyar', 'Freed Justine', 'Loke (Fairy Tail)', 'Lyon Vastia', 'Wendy Marvell', 'Chelia Blendy', 'Rogue Cheney', 'Sting Eucliffe', 'Acnologia (Fairy Tail)', 'Spriggan 12', 'Original Female Character(s)', 'Original Male Character(s)']","['Violence', 'Sexual Violence', 'Past Rape/Non-con', 'Implied/Referenced Torture', 'Psychological Torture', 'Explicit Sexual Content', 'AU dentro do canon', 'Non-Traditional Alpha/Beta/Omega Dynamics', 'Mpreg', 'Alpha Gray Fullbuster', 'Omega Natsu Dragneel']","Num UA dentro do universo original de Fairy Tail a vida do nosso protagonista tem muitos segredos a desvendar, principalmente para com os membros da Fairy Tail. Depois da batalha contra a Tártaros e o desbande da guilda Fairy Tail, Natsu refugia-se no seu país natal após recuperar as suas memórias e ao final de um ano aparece acompanhado de novos amigos, mais poderoso e maduro do que alguma vez o tinham visto. Quando a guerra contra Alvarez acontece vários segredos são desvendados que os levam em direção a uma última aventura para matar a fonte do infortúnio da família imperial de Alvarez. Mas espera! O Natsu é quem e o quê? Omegaverse com várias alterações. AlphaGray, OmegaNatsu.",Português europeu,"40,498",16/?,,30,4,"1,665"
17452556,Where's Johnny?,rainfiorest (mizue),['NCT (Band)'],Teen And Up Audiences,"Major Character Death, No Archive Warnings Apply","M/M, Multi",Complete Work,16 Feb 2019,"['Lee Taeyong/Seo Youngho | Johnny', 'Jung Yoonoh | Jaehyun/Lee Taeyong', 'Jung Yoonoh | Jaehyun/Nakamoto Yuta']","['Lee Taeyong', 'Seo Youngho | Johnny', 'Jung Yoonoh | Jaehyun']","['Love and Loss', 'Friendship', 'amizade']","Há dois anos que o rosto de Johnny estava naquela página de crianças desaparecidas, e os cartazes espalhados pela cidade já tinham sido rasgados e desfeitos há muito tempo. Há dois anos que Taeyong sonhava com fogo e vagueava perdido na sua própria existência. Às vezes, Taeyong punha-se a imaginar como seriam as coisas se Johnny ainda estivesse ali. Mas Johnny não estava ali, Taeyong não conseguia ser um universitário normal e Jaehyun era bom demais para carregar esse fardo.",Português europeu,"11,096",6/6,8,8,1,273
17199488,Fragmentada,Rachelinsanebutcute,['Original Work'],Mature,"Graphic Depictions Of Violence, Rape/Non-Con",Multi,Work in Progress,06 Jan 2019,[],[],"['Original Character(s)', 'Original work - Freeform', 'Mental Health Issues', 'Fantasy', 'Suspense', 'Crime Scenes', 'Psychological Drama', 'Crime', 'saude mental', 'Drama', 'Ação', 'historia original']",Priscila é uma mulher desequilibrada que sofre um transtorno mental e trabalha no departamento da policia da sua cidade Maivy city e esta tem um objetivo: apanhar o maior criminoso das redondezas. Esta cidade é constituida na sua maioria por humanos com super poderes e criminosos. Eve é a melhor amiga de Priscila e secretamente uma ladra que trabalha com uma das piores criminosas de maivy. Esta é a história de duas mulheres distintas que tem de enfrentar desafios diferentes ao longo da sua vida mas que alguma forma se completam .,Português europeu,"6,874",2/?,,,,21
16282781,Programa de órfãos - versão pt,O meu país é o que o mar não quer (HannibalCatharsis),['La casa de papel | Money Heist (TV)'],General Audiences,No Archive Warnings Apply,No category,Complete Work,13 Oct 2018,[],"['Professor | Sergio Marquina', 'Berlin | Andrés de Fonollosa']","['First Meetings', 'Brotherly Love', 'Pre-Canon']",Sergio recebe a visita de um rapaz no hospital.,Português europeu,"3,748",1/1,3,6,1,120
15911343,Um tipo de vampiro diferente,Shadowtravelingtitans,['Shadowhunters (TV)'],General Audiences,No Archive Warnings Apply,M/M,Complete Work,06 Sep 2018,['Simon Lewis/Sebastian Verlac'],"['Simon Lewis', 'Sebastian Verlac']","['tradução de fic', 'um what-if fic', 'Sh 2x15', 'Simon é o heroí que merecemos', 'o verdadeiro Sebastião Verlac']",Imagina se o Simon se tivesse encontrado con o Sebastião após de matar o Quinn? Um what-if scenário porque já tava cansar de toda morte que acontece neste programa.,Português europeu,"1,185",1/1,,2,,220
